"","GEOID10","GEOID","District","total_population"
"2034",261030022003,261030022003,38,1235
"2035",261030020001,261030020001,38,1191
"2036",261030021001,261030021001,38,1397
"2037",261030019002,261030019002,38,956
"2038",261030018001,261030018001,38,1064
"2039",261030017001,261030017001,38,1229
"2040",261030016002,261030016002,38,664
"2041",260419900000,260419900000,26,0
"2042",260419705002,260419705002,26,1483
"2043",260419708002,260419708002,26,1227
"2044",260419709002,260419709002,26,1571
"2045",261030025002,261030025002,26,1114
"2046",261030024002,261030024002,26,763
"2047",261030028001,261030028001,38,1010
"2048",260210113003,260210113003,16,440
"2049",260210113001,260210113001,16,601
"2050",260210114003,260210114003,16,681
"2051",260210115002,260210115002,16,766
"2052",260210111003,260210111003,16,2604
"2053",260899900000,260899900000,52,0
"2054",260210201002,260210201002,16,423
"2055",260210207002,260210207002,97,542
"2056",260210211001,260210211001,97,753
"2057",260210209002,260210209002,97,479
"2058",260210209003,260210209003,97,640
"2059",260270015003,260270015003,97,1108
"2060",260210015002,260210015002,16,1235
"2061",260210013001,260210013001,4,1298
"2062",260210013002,260210013002,16,908
"2063",260210016001,260210016001,16,2256
"2064",260210020002,260210020002,16,770
"2065",260210022001,260210022001,4,1240
"2066",260210021002,260210021002,4,496
"2067",260210101004,260210101004,4,1016
"2068",260210213003,260210213003,4,963
"2069",260210102003,260210102003,4,603
"2070",260210102007,260210102007,4,1057
"2071",260210104003,260210104003,4,1077
"2072",260210102002,260210102002,4,1589
"2073",260210105001,260210105001,97,1112
"2074",260270022002,260270022002,101,1521
"2075",261590104001,261590104001,4,355
"2076",261590103002,261590103002,4,1268
"2077",261590120004,261590120004,4,990
"2078",261390221082,261390221082,60,3062
"2079",260050308001,260050308001,4,1705
"2080",261390231003,261390231003,81,1594
"2081",261390222031,261390222031,81,681
"2082",260050324022,260050324022,74,1548
"2083",261210023003,261210023003,24,894
"2084",261210023004,261210023004,24,752
"2085",261210008003,261210008003,24,817
"2086",261210008002,261210008002,24,1148
"2087",261210012003,261210012003,66,569
"2088",261210012002,261210012002,66,695
"2089",261210013002,261210013002,24,830
"2090",261390209002,261390209002,66,920
"2091",261390206003,261390206003,66,1194
"2092",261210004023,261210004023,24,931
"2093",261390211001,261390211001,66,837
"2094",261390213041,261390213041,66,3182
"2095",261390211004,261390211004,66,2001
"2096",261210020002,261210020002,66,1152
"2097",261390205012,261390205012,66,969
"2098",261210029001,261210029001,24,1374
"2099",261390213031,261390213031,66,1910
"2100",261210037002,261210037002,49,1080
"2101",261210017001,261210017001,24,1909
"2102",261210015003,261210015003,24,570
"2103",261210042001,261210042001,24,882
"2104",261210036001,261210036001,49,1612
"2105",261210018002,261210018002,24,2815
"2106",261210033004,261210033004,49,1070
"2107",261210032002,261210032002,24,1466
"2108",261210032001,261210032001,66,2046
"2109",261270108001,261270108001,52,1653
"2110",261270108002,261270108002,49,1223
"2111",261270105002,261270105002,49,1167
"2112",261059505004,261059505004,52,826
"2113",261059502003,261059502003,52,992
"2114",261059506002,261059506002,52,1100
"2115",261010007002,261010007002,52,1434
"2116",261010008004,261010008004,52,584
"2117",261010009003,261010009003,52,584
"2118",261010003002,261010003002,52,1107
"2119",260190002001,260190002001,52,1592
"2120",261530001002,261530001002,86,1144
"2121",260270021001,260270021001,101,503
"2122",261590113004,261590113004,4,926
"2123",261590118001,261590118001,101,445
"2124",260270017005,260270017005,97,1229
"2125",260770030031,260770030031,101,3148
"2126",260770030033,260770030033,59,3558
"2127",260770030042,260770030042,59,2095
"2128",261590101001,261590101001,59,722
"2129",261590101002,261590101002,59,899
"2130",260050311004,260050311004,44,1509
"2131",261590109004,261590109004,59,1004
"2132",260770029043,260770029043,59,1636
"2133",260050319002,260050319002,105,952
"2134",260770029053,260770029053,59,2938
"2135",260770029042,260770029042,59,3098
"2136",260770029031,260770029031,59,1588
"2137",260050320003,260050320003,105,985
"2138",260050320004,260050320004,105,1212
"2139",261390252003,261390252003,74,2087
"2140",261390222062,261390222062,74,1566
"2141",261390229005,261390229005,81,1115
"2142",261390219021,261390219021,74,3084
"2143",261390235001,261390235001,74,2146
"2144",261390218022,261390218022,74,1051
"2145",261390218013,261390218013,13,1547
"2146",261390216045,261390216045,13,2213
"2147",261390215002,261390215002,13,2021
"2148",260050303004,260050303004,44,2419
"2149",260810139002,260810139002,13,2354
"2150",260810146011,260810146011,13,1548
"2151",260810145024,260810145024,13,1709
"2152",260810145023,260810145023,13,1691
"2153",260810147042,260810147042,44,971
"2154",260050305001,260050305001,105,2055
"2155",260810148032,260810148032,44,2055
"2156",261390244002,261390244002,81,4251
"2157",261390244003,261390244003,81,1288
"2158",261390245001,261390245001,81,7308
"2159",261390214001,261390214001,81,2970
"2160",261390201003,261390201003,92,1195
"2161",261390216061,261390216061,13,1890
"2162",260810018005,260810018005,81,2227
"2163",260810130003,260810130003,8,280
"2164",260810018004,260810018004,81,1224
"2165",260810133001,260810133001,8,1157
"2166",260810137002,260810137002,44,2494
"2167",260810137004,260810137004,44,1431
"2168",260810014001,260810014001,93,1334
"2169",260810036002,260810036002,76,1533
"2170",260810031003,260810031003,76,1029
"2171",260810013002,260810013002,93,1158
"2172",260810037001,260810037001,76,2442
"2173",260810001002,260810001002,93,596
"2174",260810010001,260810010001,93,1028
"2175",260810012001,260810012001,8,1355
"2176",261239704003,261239704003,49,1154
"2177",261239712002,261239712002,24,1189
"2178",261239710002,261239710002,49,1866
"2179",261239709003,261239709003,85,2119
"2180",261653803001,261653803001,89,1420
"2181",261010005001,261010005001,89,841
"2182",260555505003,260555505003,89,2168
"2183",260899702002,260899702002,89,748
"2184",260959602002,260959602002,86,1321
"2185",260959602001,260959602001,52,594
"2186",261490412002,261490412002,32,848
"2187",261490415002,261490415002,32,1230
"2188",260770021012,260770021012,97,1101
"2189",261490413002,261490413002,83,1041
"2190",260770066012,260770066012,83,1398
"2191",261490410001,261490410001,83,819
"2192",260250028002,260250028002,83,976
"2193",260770015022,260770015022,72,987
"2194",260770015032,260770015032,72,684
"2195",260770015073,260770015073,59,2881
"2196",260770012003,260770012003,59,496
"2197",260770017014,260770017014,59,744
"2198",260770015042,260770015042,72,21
"2199",260770003005,260770003005,59,1636
"2200",260770011001,260770011001,101,529
"2201",260770017024,260770017024,101,1935
"2202",260770010004,260770010004,101,1560
"2203",260770013001,260770013001,59,1969
"2204",260770055012,260770055012,72,1427
"2205",260770022013,260770022013,72,849
"2206",260770022011,260770022011,72,761
"2207",260150104011,260150104011,78,2799
"2208",260770027002,260770027002,59,1142
"2209",260770026012,260770026012,105,616
"2210",260150106006,260150106006,105,1128
"2211",260250025004,260250025004,105,792
"2212",260250014001,260250014001,105,721
"2213",260250018004,260250018004,83,779
"2214",260150107002,260150107002,78,1538
"2215",260150107003,260150107003,17,1160
"2216",260810128003,260810128003,76,1188
"2217",260810127034,260810127034,44,999
"2218",260810148051,260810148051,44,2350
"2219",260810127012,260810127012,76,1906
"2220",260810127013,260810127013,76,2567
"2221",260810148052,260810148052,63,2607
"2222",260050304022,260050304022,51,1736
"2223",260150103003,260150103003,63,1221
"2224",260810148062,260810148062,63,3173
"2225",260810120023,260810120023,63,2123
"2226",260150114003,260150114003,78,1009
"2227",260150113004,260150113004,78,803
"2228",260150113006,260150113006,78,1274
"2229",260810046002,260810046002,76,1244
"2230",260810034003,260810034003,8,1508
"2231",260810113024,260810113024,93,880
"2232",260810043002,260810043002,63,1861
"2233",260810045001,260810045001,76,1254
"2234",260810045002,260810045002,76,1607
"2235",260810113012,260810113012,93,805
"2236",260810023001,260810023001,63,2183
"2237",260810113023,260810113023,93,2445
"2238",260810044003,260810044003,63,1743
"2239",260810110013,260810110013,92,1482
"2240",260810118042,260810118042,63,2472
"2241",260810110022,260810110022,92,1102
"2242",260810102002,260810102002,92,2210
"2243",260810122011,260810122011,51,4022
"2244",260810119022,260810119022,63,1978
"2245",260810119011,260810119011,63,4338
"2246",260810109031,260810109031,92,2149
"2247",260810108021,260810108021,100,2599
"2248",260810109023,260810109023,100,944
"2249",260810108023,260810108023,100,1513
"2250",260810120042,260810120042,51,1011
"2251",261179713003,261179713003,100,746
"2252",261179712002,261179712002,100,1056
"2253",260670313003,260670313003,51,835
"2254",260670304004,260670304004,51,1435
"2255",261179711001,261179711001,100,1062
"2256",260810101012,260810101012,100,1692
"2257",261179703003,261179703003,108,1518
"2258",261079605003,261079605003,85,601
"2259",261079605002,261079605002,108,1193
"2260",261079601002,261079601002,108,1151
"2261",261653805004,261653805004,89,2232
"2262",261339702001,261339702001,85,962
"2263",261339704002,261339704002,85,699
"2264",261653807002,261653807002,85,1269
"2265",261653808002,261653808002,85,854
"2266",261653806003,261653806003,85,992
"2267",261653805002,261653805002,85,1513
"2268",260555515003,260555515003,52,637
"2269",260555514002,260555514002,85,1693
"2270",260555512003,260555512003,87,1719
"2271",260555502004,260555502004,85,669
"2272",260555506001,260555506001,108,2395
"2273",260099900000,260099900000,87,0
"2274",260799502002,260799502002,85,1150
"2275",260099604001,260099604001,87,1091
"2276",260290015003,260290015003,14,652
"2277",260290015001,260290015001,14,768
"2278",260290008002,260290008002,87,1609
"2279",260959601003,260959601003,52,704
"2280",260239512002,260239512002,32,1006
"2281",260239511002,260239511002,32,1167
"2282",260590512002,260590512002,32,1002
"2283",260239516001,260239516001,32,1159
"2284",260250040005,260250040005,17,622
"2285",260250031001,260250031001,68,912
"2286",260590503001,260590503001,98,1007
"2287",260250022003,260250022003,17,1037
"2288",260150108001,260150108001,78,1442
"2289",260150108002,260150108002,17,1948
"2290",260250038002,260250038002,17,1232
"2291",260450207002,260450207002,78,1189
"2292",260370104003,260370104003,51,1248
"2293",260679822001,260679822001,51,3220
"2294",261179710002,261179710002,15,1155
"2295",260670301005,260670301005,31,1030
"2296",260570008004,260570008004,15,532
"2297",261179702003,261179702003,100,1091
"2298",261179709002,261179709002,15,1319
"2299",260570001001,260570001001,15,1383
"2300",260730008001,260730008001,2,3236
"2301",260570001002,260570001002,15,701
"2302",261339705002,261339705002,45,777
"2303",260739404001,260739404001,2,1093
"2304",260739403001,260739403001,2,2205
"2305",260350013003,260350013003,45,1057
"2306",261139601001,261139601001,108,868
"2307",261439706001,261439706001,108,1309
"2308",260290009001,260290009001,14,1148
"2309",260290002001,260290002001,86,1248
"2310",260479703003,260479703003,86,707
"2311",260479703004,260479703004,86,626
"2312",260479708004,260479708004,14,472
"2313",260290014001,260290014001,86,1242
"2314",260479704002,260479704002,14,590
"2315",260479703002,260479703002,14,1550
"2316",260979504003,260979504003,86,1082
"2317",260339708003,260339708003,38,868
"2318",260590512003,260590512003,32,1211
"2319",260590510003,260590510003,32,1144
"2320",260750064027,260750064027,98,676
"2321",260590508001,260590508001,32,1443
"2322",260590507003,260590507003,32,713
"2323",260750064026,260750064026,98,1016
"2324",260750064012,260750064012,98,1420
"2325",260750064022,260750064022,98,564
"2326",260590506002,260590506002,32,1387
"2327",260750052001,260750052001,98,1143
"2328",260450212021,260450212021,68,1881
"2329",260450213011,260450213011,68,1339
"2330",260750055002,260750055002,6,1162
"2331",260750067011,260750067011,68,1413
"2332",260750001003,260750001003,68,708
"2333",260750005001,260750005001,98,1617
"2334",260750002004,260750002004,68,579
"2335",260750056001,260750056001,9,1214
"2336",260650061002,260650061002,68,1177
"2337",260750067012,260750067012,68,1456
"2338",260750060002,260750060002,98,549
"2339",260750067023,260750067023,9,947
"2340",260750067022,260750067022,68,1086
"2341",260450203021,260450203021,64,1812
"2342",260450214011,260450214011,78,1641
"2343",260450202012,260450202012,64,1401
"2344",260450201011,260450201011,78,973
"2345",260450214012,260450214012,64,1001
"2346",260450201012,260450201012,64,1953
"2347",260450214022,260450214022,78,1203
"2348",260650036012,260650036012,64,1184
"2349",260650034001,260650034001,64,933
"2350",260370101081,260370101081,31,1577
"2351",260650068001,260650068001,64,1690
"2352",260650027003,260650027003,64,751
"2353",260650067001,260650067001,64,735
"2354",260650066002,260650066002,31,740
"2355",260370102031,260370102031,31,485
"2356",260650008003,260650008003,31,579
"2357",260650012003,260650012003,64,822
"2358",260650065002,260650065002,64,862
"2359",260650054023,260650054023,34,1481
"2360",260650055021,260650055021,9,1520
"2361",260650029012,260650029012,34,2108
"2362",260650040002,260650040002,64,642
"2363",260650040005,260650040005,31,819
"2364",260650044033,260650044033,34,0
"2365",260650038023,260650038023,31,1672
"2366",260370112001,260370112001,9,526
"2367",260650063012,260650063012,9,764
"2368",260650063022,260650063022,9,1717
"2369",260370111043,260370111043,9,2454
"2370",260650049024,260650049024,34,1084
"2371",260650050015,260650050015,9,1002
"2372",260650063021,260650063021,9,2500
"2373",260370106002,260370106002,15,1278
"2374",260370109011,260370109011,31,1206
"2375",260570009002,260570009002,15,696
"2376",261450125001,261450125001,15,939
"2377",260570006001,260570006001,15,935
"2378",260570006004,260570006004,15,604
"2379",260730009003,260730009003,2,938
"2380",260570002001,260570002001,15,1223
"2381",260570003001,260570003001,100,1159
"2382",261112914002,261112914002,100,937
"2383",261112913001,261112913001,54,1657
"2384",260739402004,260739402004,45,1853
"2385",261112916023,261112916023,45,1042
"2386",260510005002,260510005002,95,795
"2387",261112912002,261112912002,2,1246
"2388",260510003001,260510003001,95,1332
"2389",261439711002,261439711002,108,708
